embedUrl,videoId,title,isIncluded,diagnostic,mention,prognostic,motivational_action,motivational_rationale
https://www.youtube.com/embed/pindFCW3gWQ,:pindFCW3gWQ,"#TeamTrees // BPA Indiana Video Production Team 2019",true,[climate_change;deforestation],[dedicated],[spread_the_word;knowledge],[donation;environment_actions],[tree_benefits;celebrity_effect;community_effect]
https://www.youtube.com/embed/MgEhzCo_32s,:MgEhzCo_32s,"Plant a Tree, Get a Channel Audit - a #TeamTrees and MrBeast Adventure",true,[none_apply],[dedicated],[spread_the_word;donation],[donation],[celebrity_effect;community_effect]
https://www.youtube.com/embed/ZsWFVEs3GHQ,:ZsWFVEs3GHQ,"THE DOMINO TREE OF LIFE! 🌳 #TeamTrees",true,[none_apply],[dedicated],[spread_the_word;creation],[donation;promote_campaign],[celebrity_effect;community_effect]
https://www.youtube.com/embed/O6tT9Qgjfrw,:O6tT9Qgjfrw,"Mother Nature vs People #teamtrees",true,[none_apply],[embedded],[share_videos],[donation],[celebrity_effect;community_effect]
https://www.youtube.com/embed/EpVnGX2nRtg,:EpVnGX2nRtg,"Winning Trees From a Claw Machine to Plant 20 MILLION #TeamTrees",true,[none_apply],[embedded],[donation;creation],[donation],[celebrity_effect]
https://www.youtube.com/embed/-y61pNr8k60,:-y61pNr8k60,"Baby Foxy FNAF SFM Animation - Let's plant 20 milion trees #teamtrees",true,[none_apply],[dedicated],[creation],[more_trees],[celebrity_effect]
https://www.youtube.com/embed/MFJURvgyVBw,:MFJURvgyVBw,"Donate to #TeamTrees today.",true,[none_apply],[dedicated],[spread_the_word],[donation],[none_apply]
https://www.youtube.com/embed/oRc8AeYpzFg,:oRc8AeYpzFg,"Planting 20 Million trees in minecraft part1 #teamtrees",true,[none_apply],[dedicated],[gameplay],[none_apply],[none_apply]
https://www.youtube.com/embed/5_Zw8M-MVQ8,:5_Zw8M-MVQ8,"*TEAM TREES* NEW TH12 Legend League & War Base Review - #teamtrees - Clash of Clans - #67",true,[none_apply],[embedded],[donation;gameplay],[support_channel;more_trees],[none_apply]
https://www.youtube.com/embed/7bsuXsxX950,:7bsuXsxX950,"How to Plant 20 MILLION TREES - Smarter Every Day 227 #TeamTrees",true,[none_apply],[dedicated],[knowledge],[donation],[community_effect]
https://www.youtube.com/embed/LUbZozAX6Vc,:LUbZozAX6Vc,"#teamtrees",true,[none_apply],[dedicated],[spread_the_word],[donation],[celebrity_effect]
https://www.youtube.com/embed/pATSoQU_axc,:pATSoQU_axc,"The Weirdest Video You'll Watch Today #TeamTrees",true,[none_apply],[dedicated],[creation],[donation],[celebrity_effect;community_effect]
https://www.youtube.com/embed/uuINvlX_Gb0,:uuINvlX_Gb0,"COOKING WITH HOSUH! Oh and also #TeamTrees",true,[none_apply],[embedded],[creation],[donation],[celebrity_effect]
https://www.youtube.com/embed/Wwd5jb_TzQQ,:Wwd5jb_TzQQ,"#TeamTrees Quest for the GREATEST TREE PUN - T'rees a Company (A Skit/Gaming DatPags Special)",true,[none_apply],[embedded],[gameplay],[donation],[celebrity_effect]
https://www.youtube.com/embed/zMpTLrdkdps,:zMpTLrdkdps,"building a massive minecraft tree for #teamtrees",true,[none_apply],[dedicated],[gameplay],[donation],[celebrity_effect;community_effect]
