TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,VIDEO_URL,speak_language,category,mrbeast,arborday,teamtrees_org,noteble_youtuber,noteble_entrepreneur,event_name,quality,creativity,awareness
9306800,G5e33a5621759a,OK,3bcad94d,43.228.156.135,New Zealand,"Friday, 31-Jan-20 00:00:14 EST","Friday, 31-Jan-20 00:03:47 EST",3 minute(s) and 33 second(s),https://www.youtube.com/embed/I6GhfoM2HE0?autoplay=0,speak_yes,theme_creation_performance,0,0,0,0,0,TeamTrees,high,high,high
9307030,G5e33a5621f247,OK,c48868e9,66.215.179.140,United States,"Friday, 31-Jan-20 02:16:13 EST","Friday, 31-Jan-20 02:19:27 EST",3 minute(s) and 14 second(s),https://www.youtube.com/embed/ouxmQoWNebE?autoplay=0,speak_little,theme_creation_performance,0,0,0,0,0,TeamTrees,low,neutral,neutral
9306938,G5e33a5621e182,NOK,6e0e90dc,70.5.33.43,United States,"Friday, 31-Jan-20 09:33:01 EST","Friday, 31-Jan-20 09:33:26 EST",0 minute(s) and 25 second(s),https://www.youtube.com/embed/6kt0T0r-Kuk?autoplay=0,speak_yes,theme_creation_object,1,1,1,1,1,TeamTrees,very_high,very_high,very_high
9306948,G5e33a5621e182,OK,c48868e9,66.215.179.140,United States,"Friday, 31-Jan-20 01:02:14 EST","Friday, 31-Jan-20 01:04:11 EST",1 minute(s) and 57 second(s),https://www.youtube.com/embed/6kt0T0r-Kuk?autoplay=0,speak_little,theme_creation_performance,0,0,1,0,0,TeamTrees,neutral,neutral,neutral
9316376,G5e33a5621e182,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 12:58:04 EST","Friday, 31-Jan-20 13:01:14 EST",3 minute(s) and 10 second(s),https://www.youtube.com/embed/6kt0T0r-Kuk?autoplay=0,speak_little,theme_creation_performance,0,0,1,0,0,TeamTrees,neutral,high,high
9307002,G5e33a5621eb78,OK,c48868e9,66.215.179.140,United States,"Friday, 31-Jan-20 01:49:03 EST","Friday, 31-Jan-20 01:53:43 EST",4 minute(s) and 40 second(s),https://www.youtube.com/embed/psLRTLJqDMM?autoplay=0,speak_little,planting_trees,1,0,0,0,0,TeamTrees,neutral,neutral,neutral
9313525,G5e33a5621eb78,OK,788dc2f4,154.51.186.19,United Kingdom,"Friday, 31-Jan-20 10:20:02 EST","Friday, 31-Jan-20 10:25:35 EST",5 minute(s) and 33 second(s),https://www.youtube.com/embed/psLRTLJqDMM?autoplay=0,speak_yes,planting_trees,1,0,1,1,0,TeamTrees,neutral,neutral,high
9315279,G5e33a5621eb78,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 11:46:36 EST","Friday, 31-Jan-20 11:52:51 EST",6 minute(s) and 15 second(s),https://www.youtube.com/embed/psLRTLJqDMM?autoplay=0,speak_little,planting_trees,0,0,1,0,0,TeamTrees,high,high,high
9307015,G5e33a5621ef95,OK,c48868e9,66.215.179.140,United States,"Friday, 31-Jan-20 02:02:27 EST","Friday, 31-Jan-20 02:06:20 EST",3 minute(s) and 53 second(s),https://www.youtube.com/embed/OC71zf3cGf8?autoplay=0,speak_little,donating,1,0,1,0,0,TeamTrees,high,high,high
9313757,G5e33a5621ef95,OK,788dc2f4,154.51.186.19,United Kingdom,"Friday, 31-Jan-20 10:35:18 EST","Friday, 31-Jan-20 10:40:39 EST",5 minute(s) and 21 second(s),https://www.youtube.com/embed/OC71zf3cGf8?autoplay=0,speak_yes,donating,1,1,1,0,0,TeamTrees,high,neutral,high
9315506,G5e33a5621ef95,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 12:09:52 EST","Friday, 31-Jan-20 12:12:37 EST",2 minute(s) and 45 second(s),https://www.youtube.com/embed/OC71zf3cGf8?autoplay=0,speak_little,spread_word,1,0,1,0,0,TeamTrees,neutral,neutral,neutral
9315836,G5e33a5621f247,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 12:25:04 EST","Friday, 31-Jan-20 12:30:16 EST",5 minute(s) and 12 second(s),https://www.youtube.com/embed/ouxmQoWNebE?autoplay=0,speak_little,theme_creation_performance,0,0,1,0,0,TeamTrees,low,low,neutral
9307281,G5e33a5621e352,OK,3f7ac405,98.153.62.18,United States,"Friday, 31-Jan-20 03:40:43 EST","Friday, 31-Jan-20 03:43:26 EST",2 minute(s) and 43 second(s),https://www.youtube.com/embed/fCCK9nHUuCE?autoplay=0,speak_yes,not_recognized,1,1,1,0,0,TeamTrees,neutral,high,high
9318753,G5e33a5621f247,OK,89a14370,2600:1702:1380:2b70:ed02:d088:7391:ae2c,United States,"Friday, 31-Jan-20 15:21:06 EST","Friday, 31-Jan-20 15:23:53 EST",2 minute(s) and 47 second(s),https://www.youtube.com/embed/ouxmQoWNebE?autoplay=0,speak_yes,theme_creation_performance,0,0,0,0,0,TeamTrees,high,high,neutral
9307025,G5e33a5621f0ef,OK,c48868e9,66.215.179.140,United States,"Friday, 31-Jan-20 02:10:32 EST","Friday, 31-Jan-20 02:15:55 EST",5 minute(s) and 23 second(s),https://www.youtube.com/embed/uzXnU5MNoEI?autoplay=0,speak_little,live_stream_game,1,1,1,0,0,TeamTrees,neutral,high,high
9315520,G5e33a5621f0ef,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 12:13:55 EST","Friday, 31-Jan-20 12:15:22 EST",1 minute(s) and 27 second(s),https://www.youtube.com/embed/uzXnU5MNoEI?autoplay=0,speak_little,live_stream_game,1,0,1,0,0,TeamTrees,neutral,neutral,neutral
9318759,G5e33a5621f0ef,OK,2004ad68,2605:e000:7c8d:3a00:cd2d:2581:d2b:3d5f,United States,"Friday, 31-Jan-20 21:17:20 EST","Friday, 31-Jan-20 21:29:03 EST",11 minute(s) and 43 second(s),https://www.youtube.com/embed/uzXnU5MNoEI?autoplay=0,speak_yes,live_stream_game,1,1,1,0,0,TeamTrees,neutral,neutral,high
9328376,G5e33a5621e8c5,OK,325ec807,179.42.210.100,Belize,"Saturday, 01-Feb-20 12:02:18 EST","Saturday, 01-Feb-20 12:06:39 EST",4 minute(s) and 21 second(s),https://www.youtube.com/embed/3KMP6YRY60U?autoplay=0,speak_no,theme_creation_performance,0,0,0,0,0,TeamTrees,neutral,neutral,high
9315539,G5e33a5621e8c5,NOK,fef0d075,24.47.127.174,United States,"Saturday, 01-Feb-20 17:20:08 EST","Saturday, 01-Feb-20 17:20:41 EST",0 minute(s) and 33 second(s),https://www.youtube.com/embed/3KMP6YRY60U?autoplay=0,speak_yes,theme_creation_performance,0,0,0,0,0,TeamTrees,low,very_low,low
9313466,G5e33a5621e8c5,OK,788dc2f4,154.51.186.19,United Kingdom,"Friday, 31-Jan-20 10:09:28 EST","Friday, 31-Jan-20 10:19:20 EST",9 minute(s) and 52 second(s),https://www.youtube.com/embed/3KMP6YRY60U?autoplay=0,speak_yes,live_stream_game,0,0,1,0,0,TeamTrees,very_low,very_low,very_low
9331470,G5e33a5621e8c5,OK,3d17bb7a,186.95.61.88,United States,"Sunday, 02-Feb-20 10:21:04 EST","Sunday, 02-Feb-20 10:22:57 EST",1 minute(s) and 53 second(s),https://www.youtube.com/embed/3KMP6YRY60U?autoplay=0,speak_yes,not_recognized,0,0,0,0,0,TeamTrees,very_low,very_low,very_low
9315124,G5e33a5621ea1e,OK,7eb41f5e,201.248.215.149,United States,"Friday, 31-Jan-20 11:44:00 EST","Friday, 31-Jan-20 11:44:28 EST",0 minute(s) and 28 second(s),https://www.youtube.com/embed/QIpxdLU4ETc?autoplay=0,speak_little,not_recognized,0,0,0,0,0,TeamTrees,very_low,very_low,very_low
