TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,VIDEO_URL,speak_language,category,mrbeast,arborday,teamtrees_org,noteble_youtuber,noteble_entrepreneur,quality,creativity,awareness,event_name
9110578,G5e209fa146021,NOK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 16:34:50 EST","Thursday, 16-Jan-20 16:36:18 EST",1 minute(s) and 28 second(s),https://www.youtube.com/embed/VI7MYfHCavw?autoplay=0,speak_yes,spread_word,1,0,1,1,0,neutral,neutral,neutral,TeamTrees
9110798,G5e209fa146021,OK,6356e68a,2600:8805:800:b01:a903:c34f:531d:72a5,United States,"Thursday, 16-Jan-20 19:02:30 EST","Thursday, 16-Jan-20 19:12:22 EST",9 minute(s) and 52 second(s),https://www.youtube.com/embed/VI7MYfHCavw?autoplay=0,speak_yes,spread_word,1,0,0,0,0,neutral,neutral,low,TeamTrees
9110494,G5e209fa145cf6,OK,eac0a6ed,201.208.11.207,United States,"Thursday, 16-Jan-20 16:02:44 EST","Thursday, 16-Jan-20 16:04:08 EST",1 minute(s) and 24 second(s),https://www.youtube.com/embed/8sp0jzzfsds?autoplay=0,speak_yes,live_stream_stat,0,0,1,0,0,neutral,neutral,neutral,TeamTrees
9110820,G5e209fa146021,NOK,4a204893,216.10.217.20,Jamaica,"Thursday, 16-Jan-20 19:14:34 EST","Thursday, 16-Jan-20 19:23:02 EST",8 minute(s) and 28 second(s),https://www.youtube.com/embed/VI7MYfHCavw?autoplay=0,speak_yes,theme_creation_performance,1,0,1,0,0,very_high,very_high,very_high,TeamTrees
9110955,G5e209fa146021,OK,4995b78b,208.163.45.137,Jamaica,"Thursday, 16-Jan-20 21:18:49 EST","Thursday, 16-Jan-20 21:33:11 EST",14 minute(s) and 22 second(s),https://www.youtube.com/embed/VI7MYfHCavw?autoplay=0,speak_yes,spread_word,0,0,0,0,0,high,high,neutral,TeamTrees
9109262,G5e209fa1459db,OK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 14:18:03 EST","Thursday, 16-Jan-20 14:23:02 EST",4 minute(s) and 59 second(s),https://www.youtube.com/embed/-cPdImejxEQ?autoplay=0,speak_yes,knowledge,0,0,1,0,0,very_high,very_high,very_high,TeamTrees
9109521,G5e209fa1459db,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:29:30 EST","Thursday, 16-Jan-20 14:39:07 EST",9 minute(s) and 37 second(s),https://www.youtube.com/embed/-cPdImejxEQ?autoplay=0,speak_yes,knowledge,0,0,1,0,0,high,high,high,TeamTrees
9110448,G5e209fa1459db,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 15:34:56 EST","Thursday, 16-Jan-20 15:40:34 EST",5 minute(s) and 38 second(s),https://www.youtube.com/embed/-cPdImejxEQ?autoplay=0,speak_yes,knowledge,0,0,1,0,1,high,high,high,TeamTrees
9110567,G5e209fa1460f5,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 16:27:06 EST","Thursday, 16-Jan-20 16:29:54 EST",2 minute(s) and 48 second(s),https://www.youtube.com/embed/w4lOOI16Gd4?autoplay=0,speak_yes,comment_news,1,1,0,0,0,high,high,high,TeamTrees
9110581,G5e209fa1460f5,NOK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 16:36:27 EST","Thursday, 16-Jan-20 16:38:29 EST",2 minute(s) and 2 second(s),https://www.youtube.com/embed/w4lOOI16Gd4?autoplay=0,speak_yes,spread_word,1,1,1,1,1,high,neutral,high,TeamTrees
9110590,G5e209fa1460f5,OK,2701dd77,2601:900:8200:e90:3949:e9ef:1977:8dc,United States,"Thursday, 16-Jan-20 16:38:59 EST","Thursday, 16-Jan-20 16:42:43 EST",3 minute(s) and 44 second(s),https://www.youtube.com/embed/w4lOOI16Gd4?autoplay=0,speak_yes,comment_news,1,1,1,0,1,very_high,neutral,very_high,TeamTrees
9110796,G5e209fa1460f5,OK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 19:07:41 EST","Thursday, 16-Jan-20 19:11:25 EST",3 minute(s) and 44 second(s),https://www.youtube.com/embed/w4lOOI16Gd4?autoplay=0,speak_yes,comment_news,1,1,1,1,1,very_high,very_high,very_high,TeamTrees
9109247,G5e209fa145915,OK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 14:09:43 EST","Thursday, 16-Jan-20 14:17:40 EST",7 minute(s) and 57 second(s),https://www.youtube.com/embed/0lbAn92stvk?autoplay=0,speak_yes,spread_word,1,1,1,0,0,high,high,high,TeamTrees
9110467,G5e209fa145915,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 15:49:32 EST","Thursday, 16-Jan-20 15:51:27 EST",1 minute(s) and 55 second(s),https://www.youtube.com/embed/0lbAn92stvk?autoplay=0,speak_yes,spread_word,1,0,1,1,0,low,low,low,TeamTrees
9110614,G5e209fa145cf6,NOK,709fd5ef,2a00:23c7:1605:501:71ed:b1:fa87:b470,United Kingdom,"Thursday, 16-Jan-20 17:02:18 EST","Thursday, 16-Jan-20 17:03:29 EST",1 minute(s) and 11 second(s),https://www.youtube.com/embed/8sp0jzzfsds?autoplay=0,speak_yes,planting_trees,1,0,1,1,1,high,high,high,TeamTrees
9110399,G5e209fa145cf6,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 15:12:17 EST","Thursday, 16-Jan-20 15:14:45 EST",2 minute(s) and 28 second(s),https://www.youtube.com/embed/8sp0jzzfsds?autoplay=0,speak_yes,not_recognized,0,0,0,0,0,very_low,very_low,very_low,TeamTrees
9110545,G5e209fa145e81,OK,eac0a6ed,201.208.11.207,United States,"Thursday, 16-Jan-20 16:15:42 EST","Thursday, 16-Jan-20 16:17:43 EST",2 minute(s) and 1 second(s),https://www.youtube.com/embed/HPJKxAhLw5I?autoplay=0,speak_yes,planting_trees,1,0,1,0,0,very_high,very_high,very_high,TeamTrees
9110511,G5e209fa145dbc,OK,eac0a6ed,201.208.11.207,United States,"Thursday, 16-Jan-20 16:04:46 EST","Thursday, 16-Jan-20 16:07:27 EST",2 minute(s) and 41 second(s),https://www.youtube.com/embed/U7nJBFjKqAY?autoplay=0,speak_yes,planting_trees,1,0,1,0,0,very_high,very_high,very_high,TeamTrees
9110580,G5e209fa145e81,OK,2701dd77,2601:900:8200:e90:3949:e9ef:1977:8dc,United States,"Thursday, 16-Jan-20 16:29:58 EST","Thursday, 16-Jan-20 16:38:24 EST",8 minute(s) and 26 second(s),https://www.youtube.com/embed/HPJKxAhLw5I?autoplay=0,speak_yes,planting_trees,1,1,1,0,0,very_high,very_high,high,TeamTrees
9108806,G5e209fa145644,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 13:50:26 EST","Thursday, 16-Jan-20 14:00:15 EST",9 minute(s) and 49 second(s),https://www.youtube.com/embed/0hVZOJCYBBM?autoplay=0,speak_yes,spread_word,1,1,0,0,0,high,neutral,neutral,TeamTrees
9108828,G5e209fa145644,OK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 13:58:11 EST","Thursday, 16-Jan-20 14:02:13 EST",4 minute(s) and 2 second(s),https://www.youtube.com/embed/0hVZOJCYBBM?autoplay=0,speak_yes,not_recognized,1,1,1,1,1,very_high,very_high,very_high,TeamTrees
9120664,G5e209fa145644,OK,6210b303,152.9.17.66,United States,"Friday, 17-Jan-20 13:40:53 EST","Friday, 17-Jan-20 13:44:53 EST",4 minute(s) and 0 second(s),https://www.youtube.com/embed/0hVZOJCYBBM?autoplay=0,speak_yes,live_stream_stat,1,0,1,0,0,very_high,very_high,very_high,TeamTrees
9109081,G5e209fa145849,OK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 14:06:18 EST","Thursday, 16-Jan-20 14:09:30 EST",3 minute(s) and 12 second(s),https://www.youtube.com/embed/mlLl8eFJgkU?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,very_high,very_high,very_high,TeamTrees
9109235,G5e209fa145849,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:09:34 EST","Thursday, 16-Jan-20 14:13:43 EST",4 minute(s) and 9 second(s),https://www.youtube.com/embed/mlLl8eFJgkU?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,high,high,high,TeamTrees
9110021,G5e209fa145849,OK,a1b59089,2603:9000:8d0d:f600:15a3:4ae2:8a55:e0a2,United States,"Thursday, 16-Jan-20 14:50:14 EST","Thursday, 16-Jan-20 14:53:56 EST",3 minute(s) and 42 second(s),https://www.youtube.com/embed/mlLl8eFJgkU?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,very_high,very_high,high,TeamTrees
9109830,G5e209fa145aa1,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:42:47 EST","Thursday, 16-Jan-20 14:46:53 EST",4 minute(s) and 6 second(s),https://www.youtube.com/embed/bxOeVuDaZJI?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,low,neutral,low,TeamTrees
9110453,G5e209fa145aa1,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 15:41:16 EST","Thursday, 16-Jan-20 15:44:53 EST",3 minute(s) and 37 second(s),https://www.youtube.com/embed/bxOeVuDaZJI?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,very_low,very_low,very_low,TeamTrees
9110471,G5e209fa145aa1,OK,eac0a6ed,201.208.11.207,United States,"Thursday, 16-Jan-20 15:50:03 EST","Thursday, 16-Jan-20 15:55:46 EST",5 minute(s) and 43 second(s),https://www.youtube.com/embed/bxOeVuDaZJI?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,neutral,high,high,TeamTrees
9110429,G5e209fa145dbc,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 15:14:55 EST","Thursday, 16-Jan-20 15:27:52 EST",12 minute(s) and 57 second(s),https://www.youtube.com/embed/U7nJBFjKqAY?autoplay=0,speak_yes,planting_trees,1,0,1,1,0,very_high,very_high,very_high,TeamTrees
9110570,G5e209fa145dbc,NOK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 16:29:18 EST","Thursday, 16-Jan-20 16:32:32 EST",3 minute(s) and 14 second(s),https://www.youtube.com/embed/U7nJBFjKqAY?autoplay=0,speak_yes,spread_word,1,0,1,1,0,high,high,high,TeamTrees
9110595,G5e209fa145776,OK,2701dd77,2601:900:8200:e90:3949:e9ef:1977:8dc,United States,"Thursday, 16-Jan-20 16:42:51 EST","Thursday, 16-Jan-20 16:47:17 EST",4 minute(s) and 26 second(s),https://www.youtube.com/embed/Pm9rxDSArhQ?autoplay=0,speak_yes,spread_word,1,1,1,0,1,high,neutral,neutral,TeamTrees
9110802,G5e209fa145dbc,OK,2701dd77,2601:900:8200:e90:3949:e9ef:1977:8dc,United States,"Thursday, 16-Jan-20 19:02:11 EST","Thursday, 16-Jan-20 19:13:53 EST",11 minute(s) and 42 second(s),https://www.youtube.com/embed/U7nJBFjKqAY?autoplay=0,speak_yes,spread_word,1,1,1,1,0,very_high,very_high,very_high,TeamTrees
9110347,G5e209fa145c2f,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:54:02 EST","Thursday, 16-Jan-20 15:08:43 EST",14 minute(s) and 41 second(s),https://www.youtube.com/embed/Kv3cYKCUoKM?autoplay=0,speak_yes,spread_word,1,0,1,0,0,high,high,high,TeamTrees
9110469,G5e209fa145c2f,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 15:51:37 EST","Thursday, 16-Jan-20 15:52:56 EST",1 minute(s) and 19 second(s),https://www.youtube.com/embed/Kv3cYKCUoKM?autoplay=0,speak_yes,spread_word,1,0,1,1,0,neutral,low,neutral,TeamTrees
9110542,G5e209fa145c2f,OK,eac0a6ed,201.208.11.207,United States,"Thursday, 16-Jan-20 16:13:35 EST","Thursday, 16-Jan-20 16:15:17 EST",1 minute(s) and 42 second(s),https://www.youtube.com/embed/Kv3cYKCUoKM?autoplay=0,speak_yes,live_stream_game,1,0,1,0,0,very_high,very_high,very_high,TeamTrees
9109923,G5e209fa145b67,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:47:44 EST","Thursday, 16-Jan-20 14:51:51 EST",4 minute(s) and 7 second(s),https://www.youtube.com/embed/lHsymdFIu0U?autoplay=0,speak_yes,live_stream_stat,1,0,1,0,1,high,high,neutral,TeamTrees
9110461,G5e209fa145b67,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 15:45:38 EST","Thursday, 16-Jan-20 15:49:03 EST",3 minute(s) and 25 second(s),https://www.youtube.com/embed/lHsymdFIu0U?autoplay=0,speak_yes,comment_news,1,0,1,0,1,high,high,high,TeamTrees
9110479,G5e209fa145b67,OK,4a204893,72.252.198.3,Jamaica,"Thursday, 16-Jan-20 15:55:03 EST","Thursday, 16-Jan-20 15:59:58 EST",4 minute(s) and 55 second(s),https://www.youtube.com/embed/lHsymdFIu0U?autoplay=0,speak_yes,spread_word,1,0,1,0,1,very_high,very_high,high,TeamTrees
9108858,G5e209fa145776,NOK,e46e2603,172.116.205.209,United States,"Thursday, 16-Jan-20 14:02:25 EST","Thursday, 16-Jan-20 14:05:43 EST",3 minute(s) and 18 second(s),https://www.youtube.com/embed/Pm9rxDSArhQ?autoplay=0,speak_yes,live_stream_stat,1,0,1,0,1,very_high,very_high,very_high,TeamTrees
9109068,G5e209fa145776,OK,45f3ac2d,79.71.129.218,United Kingdom,"Thursday, 16-Jan-20 14:03:54 EST","Thursday, 16-Jan-20 14:09:16 EST",5 minute(s) and 22 second(s),https://www.youtube.com/embed/Pm9rxDSArhQ?autoplay=0,speak_yes,live_stream_stat,1,1,1,0,1,neutral,neutral,neutral,TeamTrees
9109061,G5e209fa145776,NOK,608b0991,181.208.109.73,United States,"Thursday, 16-Jan-20 14:07:31 EST","Thursday, 16-Jan-20 14:09:10 EST",1 minute(s) and 39 second(s),https://www.youtube.com/embed/Pm9rxDSArhQ?autoplay=0,speak_no,knowledge,1,0,1,0,0,high,high,very_high,TeamTrees
9110583,G5e209fa145776,OK,1dff5063,173.242.133.207,United States,"Thursday, 16-Jan-20 16:38:43 EST","Thursday, 16-Jan-20 16:39:17 EST",0 minute(s) and 34 second(s),https://www.youtube.com/embed/Pm9rxDSArhQ?autoplay=0,speak_yes,spread_word,1,1,1,0,1,high,neutral,high,TeamTrees
9110870,G5e209fa145915,OK,5970ed7a,2601:14d:4000:7da0:208a:9d3d:8c8:f7ac,United States,"Thursday, 16-Jan-20 20:30:06 EST","Thursday, 16-Jan-20 20:31:47 EST",1 minute(s) and 41 second(s),https://www.youtube.com/embed/0lbAn92stvk?autoplay=0,speak_yes,donating,1,1,1,1,1,very_high,very_high,very_high,TeamTrees
