TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,VIDEO_URL,speak_language,category,mrbeast,arborday,teamtrees_org,noteble_youtuber,noteble_entrepreneur,event_name,quality,creativity,awareness
9300035,G5e32a52d59136,OK,c48868e9,66.215.179.140,United States,"Thursday, 30-Jan-20 07:36:47 EST","Thursday, 30-Jan-20 07:40:27 EST",3 minute(s) and 40 second(s),https://www.youtube.com/embed/iCZB0kCCgYo?autoplay=0,speak_yes,knowledge,0,0,0,0,0,TeamTrees,high,high,high
9298661,G5e32a52d5043d,OK,3f7ac405,98.153.62.18,United States,"Thursday, 30-Jan-20 06:07:36 EST","Thursday, 30-Jan-20 06:12:40 EST",5 minute(s) and 4 second(s),https://www.youtube.com/embed/5wzFCBZrxd4?autoplay=0,speak_yes,spread_word,0,0,1,0,0,TeamTrees,neutral,very_high,neutral
9302386,G5e32a52d59728,OK,a2d87676,70.27.253.211,Canada,"Thursday, 30-Jan-20 15:27:20 EST","Thursday, 30-Jan-20 15:33:17 EST",5 minute(s) and 57 second(s),https://www.youtube.com/embed/smGmC-o4CvU?autoplay=0,speak_yes,spread_word,0,1,1,0,0,TeamTrees,high,neutral,neutral
9302462,G5e32a52d59728,OK,9032b83f,190.201.32.36,United States,"Thursday, 30-Jan-20 12:14:36 EST","Thursday, 30-Jan-20 12:25:03 EST",10 minute(s) and 27 second(s),https://www.youtube.com/embed/smGmC-o4CvU?autoplay=0,speak_little,knowledge,0,1,0,0,0,TeamTrees,very_high,very_high,very_high
9303229,G5e32a52d59728,NOK,4995a7e1,173.56.72.223,United States,"Thursday, 30-Jan-20 12:53:01 EST","Thursday, 30-Jan-20 13:05:15 EST",12 minute(s) and 14 second(s),https://www.youtube.com/embed/smGmC-o4CvU?autoplay=0,speak_yes,knowledge,0,1,1,0,0,abd,very_high,very_high,very_high
9299730,G5e32a52d58da6,OK,c48868e9,66.215.179.140,United States,"Thursday, 30-Jan-20 07:21:39 EST","Thursday, 30-Jan-20 07:24:19 EST",2 minute(s) and 40 second(s),https://www.youtube.com/embed/FfjycKKp6Oc?autoplay=0,speak_little,donating,0,1,0,0,0,TeamTrees,low,neutral,neutral
9300273,G5e32a52d58da6,OK,4995a7e1,216.255.101.58,United States,"Thursday, 30-Jan-20 08:25:34 EST","Thursday, 30-Jan-20 08:40:13 EST",14 minute(s) and 39 second(s),https://www.youtube.com/embed/FfjycKKp6Oc?autoplay=0,speak_yes,donating,1,1,1,0,0,TeamTrees,high,high,high
9300638,G5e32a52d58da6,OK,3bcad94d,43.228.156.6,New Zealand,"Thursday, 30-Jan-20 09:14:37 EST","Thursday, 30-Jan-20 09:19:32 EST",4 minute(s) and 55 second(s),https://www.youtube.com/embed/FfjycKKp6Oc?autoplay=0,speak_yes,donating,0,1,1,1,1,TeamTrees,high,high,high
9300521,G5e32a52d58edd,NOK,4995a7e1,216.255.101.58,United States,"Thursday, 30-Jan-20 08:54:06 EST","Thursday, 30-Jan-20 09:07:46 EST",13 minute(s) and 40 second(s),https://www.youtube.com/embed/PeyYmhPcOiY?autoplay=0,speak_yes,spread_word,1,1,1,0,0,abd,high,high,high
9300997,G5e32a52d58edd,NOK,f3dbc745,71.84.201.36,United States,"Thursday, 30-Jan-20 17:05:12 EST","Thursday, 30-Jan-20 17:10:39 EST",5 minute(s) and 27 second(s),https://www.youtube.com/embed/PeyYmhPcOiY?autoplay=0,speak_yes,planting_trees,1,1,1,1,1,TeamTrees,very_high,very_high,very_high
9301051,G5e32a52d58edd,OK,788dc2f4,149.14.225.106,United Kingdom,"Thursday, 30-Jan-20 10:38:01 EST","Thursday, 30-Jan-20 10:44:31 EST",6 minute(s) and 30 second(s),https://www.youtube.com/embed/PeyYmhPcOiY?autoplay=0,speak_yes,donating,1,1,1,1,0,TeamTrees,very_high,high,very_high
9306655,G5e32a52d58edd,OK,9032b83f,190.201.32.36,United States,"Friday, 31-Jan-20 07:41:45 EST","Friday, 31-Jan-20 07:48:38 EST",6 minute(s) and 53 second(s),https://www.youtube.com/embed/PeyYmhPcOiY?autoplay=0,speak_little,spread_word,1,1,1,0,0,TeamTrees,high,very_high,very_high
9299369,G5e32a52d5043d,OK,709fd5ef,212.219.193.151,United Kingdom,"Thursday, 30-Jan-20 07:04:12 EST","Thursday, 30-Jan-20 07:07:09 EST",2 minute(s) and 57 second(s),https://www.youtube.com/embed/5wzFCBZrxd4?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,TeamTrees,neutral,high,neutral
9303640,G5e32a52d59ad5,OK,4995a7e1,173.56.72.223,United States,"Thursday, 30-Jan-20 13:23:34 EST","Thursday, 30-Jan-20 13:34:23 EST",10 minute(s) and 49 second(s),https://www.youtube.com/embed/Gml2cjfoq_Y?autoplay=0,speak_yes,donating,1,0,1,0,0,TeamTrees,very_high,very_high,very_high
9299377,G5e32a52d5043d,OK,c48868e9,66.215.179.140,United States,"Thursday, 30-Jan-20 07:07:44 EST","Thursday, 30-Jan-20 07:10:57 EST",3 minute(s) and 13 second(s),https://www.youtube.com/embed/5wzFCBZrxd4?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,TeamTrees,neutral,high,high
9302448,G5e32a52d599a4,OK,a2d87676,70.27.253.211,Canada,"Thursday, 30-Jan-20 12:18:53 EST","Thursday, 30-Jan-20 12:20:17 EST",1 minute(s) and 24 second(s),https://www.youtube.com/embed/wpCKfvlnRmo?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,TeamTrees,high,high,neutral
9303254,G5e32a52d599a4,OK,9032b83f,190.201.32.36,United States,"Thursday, 30-Jan-20 13:04:54 EST","Thursday, 30-Jan-20 13:08:02 EST",3 minute(s) and 8 second(s),https://www.youtube.com/embed/wpCKfvlnRmo?autoplay=0,speak_little,theme_creation_performance,0,0,0,0,0,TeamTrees,neutral,neutral,high
9303527,G5e32a52d599a4,OK,4995a7e1,173.56.72.223,United States,"Thursday, 30-Jan-20 13:15:11 EST","Thursday, 30-Jan-20 13:23:18 EST",8 minute(s) and 7 second(s),https://www.youtube.com/embed/wpCKfvlnRmo?autoplay=0,speak_yes,theme_creation_performance,0,0,1,0,0,TeamTrees,high,high,high
9301171,G5e32a52d58bf4,OK,788dc2f4,149.14.225.106,United Kingdom,"Thursday, 30-Jan-20 10:50:20 EST","Thursday, 30-Jan-20 11:00:05 EST",9 minute(s) and 45 second(s),https://www.youtube.com/embed/HgfJ-nMP2J8?autoplay=0,speak_yes,knowledge,1,1,1,0,1,TeamTrees,high,neutral,very_high
9300477,G5e32a52d58bf4,NOK,04ed56ec,86.187.232.243,United Kingdom,"Thursday, 30-Jan-20 08:51:17 EST","Thursday, 30-Jan-20 09:03:25 EST",12 minute(s) and 8 second(s),https://www.youtube.com/embed/HgfJ-nMP2J8?autoplay=0,speak_yes,live_stream_stat,1,1,1,0,1,TeamTrees,very_high,very_high,high
9300236,G5e32a52d58bf4,OK,93c32279,71.176.193.201,United States,"Thursday, 30-Jan-20 08:21:40 EST","Thursday, 30-Jan-20 08:35:35 EST",13 minute(s) and 55 second(s),https://www.youtube.com/embed/HgfJ-nMP2J8?autoplay=0,speak_yes,spread_word,1,0,1,0,0,TeamTrees,neutral,low,neutral
